2022-11-28 12:50:51 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2022-11-28 12:50:51 0 [Note] InnoDB: Uses event mutexes
2022-11-28 12:50:51 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2022-11-28 12:50:51 0 [Note] InnoDB: Number of pools: 1
2022-11-28 12:50:51 0 [Note] InnoDB: Using SSE2 crc32 instructions
2022-11-28 12:50:51 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2022-11-28 12:50:51 0 [Note] InnoDB: Completed initialization of buffer pool
2022-11-28 12:50:51 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=300288
2022-11-28 12:50:51 0 [Note] InnoDB: 128 out of 128 rollback segments are active.
2022-11-28 12:50:51 0 [Note] InnoDB: Removed temporary tablespace data file: "ibtmp1"
2022-11-28 12:50:51 0 [Note] InnoDB: Creating shared tablespace for temporary tables
2022-11-28 12:50:51 0 [Note] InnoDB: Setting file 'C:\xampp\mysql\data\ibtmp1' size to 12 MB. Physically writing the file full; Please wait ...
2022-11-28 12:50:51 0 [Note] InnoDB: File 'C:\xampp\mysql\data\ibtmp1' size is now 12 MB.
2022-11-28 12:50:51 0 [Note] InnoDB: Waiting for purge to start
2022-11-28 12:50:51 0 [Note] InnoDB: 10.4.24 started; log sequence number 300297; transaction id 170
2022-11-28 12:50:51 0 [Note] InnoDB: Loading buffer pool(s) from C:\xampp\mysql\data\ib_buffer_pool
2022-11-28 12:50:51 0 [Note] Plugin 'FEEDBACK' is disabled.
2022-11-28 12:50:51 0 [Note] Server socket created on IP: '::'.
2022-11-28 12:50:59 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2022-11-28 12:50:59 0 [Note] InnoDB: Uses event mutexes
2022-11-28 12:50:59 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2022-11-28 12:50:59 0 [Note] InnoDB: Number of pools: 1
2022-11-28 12:50:59 0 [Note] InnoDB: Using SSE2 crc32 instructions
2022-11-28 12:50:59 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2022-11-28 12:50:59 0 [Note] InnoDB: Completed initialization of buffer pool
2022-11-28 12:50:59 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=300306
2022-11-28 12:50:59 0 [Note] InnoDB: 128 out of 128 rollback segments are active.
2022-11-28 12:50:59 0 [Note] InnoDB: Removed temporary tablespace data file: "ibtmp1"
2022-11-28 12:50:59 0 [Note] InnoDB: Creating shared tablespace for temporary tables
2022-11-28 12:50:59 0 [Note] InnoDB: Setting file 'C:\xampp\mysql\data\ibtmp1' size to 12 MB. Physically writing the file full; Please wait ...
2022-11-28 12:50:59 0 [Note] InnoDB: File 'C:\xampp\mysql\data\ibtmp1' size is now 12 MB.
2022-11-28 12:50:59 0 [Note] InnoDB: Waiting for purge to start
2022-11-28 12:50:59 0 [Note] InnoDB: 10.4.24 started; log sequence number 300315; transaction id 170
2022-11-28 12:50:59 0 [Note] InnoDB: Loading buffer pool(s) from C:\xampp\mysql\data\ib_buffer_pool
2022-11-28 12:50:59 0 [Note] Plugin 'FEEDBACK' is disabled.
2022-11-28 12:50:59 0 [Note] Server socket created on IP: '::'.
2022-11-28 13:07:01 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2022-11-28 13:07:01 0 [Note] InnoDB: Uses event mutexes
2022-11-28 13:07:01 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2022-11-28 13:07:01 0 [Note] InnoDB: Number of pools: 1
2022-11-28 13:07:01 0 [Note] InnoDB: Using SSE2 crc32 instructions
2022-11-28 13:07:01 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2022-11-28 13:07:01 0 [Note] InnoDB: Completed initialization of buffer pool
2022-11-28 13:07:01 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=300656
2022-11-28 13:07:01 0 [Warning] InnoDB: Are you sure you are using the right ib_logfiles to start up the database? Log sequence number in the ib_logfiles is 300656, less than the log sequence number in the first system tablespace file header, 658074.
2022-11-28 13:07:01 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=264] with future log sequence number 362372
2022-11-28 15:40:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=0] log sequence number 608227 is in the future! Current system log sequence number 308757.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=8] log sequence number 606867 is in the future! Current system log sequence number 308757.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=10] log sequence number 606990 is in the future! Current system log sequence number 308757.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=12] log sequence number 606892 is in the future! Current system log sequence number 308757.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=307] log sequence number 606956 is in the future! Current system log sequence number 308757.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=302] log sequence number 574903 is in the future! Current system log sequence number 308757.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=303] log sequence number 575008 is in the future! Current system log sequence number 308757.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=304] log sequence number 483873 is in the future! Current system log sequence number 308757.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Page [page id: space=0, page number=308] log sequence number 606842 is in the future! Current system log sequence number 308757.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Operating system error number 3 in a file operation.
2022-11-28 15:40:49 0 [ERROR] InnoDB: The error means the system cannot find the path specified.
2022-11-28 15:40:49 0 [ERROR] InnoDB: If you are installing InnoDB, remember that you must create directories yourself, InnoDB does not create them.
2022-11-28 15:40:49 0 [ERROR] InnoDB: Cannot open datafile for read-only: '.\login\user.ibd' OS error: 203
2022-11-28 15:40:49 0 [ERROR] InnoDB: Operating system error number 203 in a file operation.
2022-11-28 15:40:49 0 [Note] InnoDB: Some operating system error numbers are described at https://mariadb.com/kb/en/library/operating-system-error-codes/
2022-11-28 15:40:49 0 [ERROR] InnoDB: Could not find a valid tablespace file for ``login`.`user``. Please refer to https://mariadb.com/kb/en/innodb-data-dictionary-troubleshooting/ for how to resolve the issue.
2022-11-28 15:40:49 0 [Warning] InnoDB: Ignoring tablespace for `login`.`user` because it could not be opened.
2022-11-28 15:40:50 0 [Note] InnoDB: 128 out of 128 rollback segments are active.
2022-11-28 15:40:50 0 [ERROR] InnoDB: Page [page id: space=0, page number=305] log sequence number 574965 is in the future! Current system log sequence number 308757.
2022-11-28 15:40:50 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 15:40:50 0 [Note] InnoDB: Removed temporary tablespace data file: "ibtmp1"
2022-11-28 15:40:50 0 [Note] InnoDB: Creating shared tablespace for temporary tables
2022-11-28 15:40:50 0 [Note] InnoDB: Setting file 'C:\xampp\mysql\data\ibtmp1' size to 12 MB. Physically writing the file full; Please wait ...
2022-11-28 15:40:50 0 [Note] InnoDB: File 'C:\xampp\mysql\data\ibtmp1' size is now 12 MB.
2022-11-28 15:40:50 0 [Note] InnoDB: Waiting for purge to start
2022-11-28 15:40:50 2 [ERROR] InnoDB: Page [page id: space=0, page number=9] log sequence number 606857 is in the future! Current system log sequence number 308757.
2022-11-28 15:40:50 2 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 15:40:50 0 [Note] InnoDB: 10.4.24 started; log sequence number 308748; transaction id 582
2022-11-28 15:40:50 0 [Note] InnoDB: Loading buffer pool(s) from C:\xampp\mysql\data\ib_buffer_pool
2022-11-28 15:40:50 0 [Note] Plugin 'FEEDBACK' is disabled.
2022-11-28 15:40:50 0 [ERROR] InnoDB: Page [page id: space=0, page number=243] log sequence number 546803 is in the future! Current system log sequence number 308757.
2022-11-28 15:40:50 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-28 15:40:50 0 [Note] InnoDB: Buffer pool(s) load completed at 221128 15:40:50
2022-11-28 15:40:50 0 [Note] Server socket created on IP: '::'.
2022-11-29  7:06:22 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2022-11-29  7:06:22 0 [Note] InnoDB: Uses event mutexes
2022-11-29  7:06:22 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2022-11-29  7:06:22 0 [Note] InnoDB: Number of pools: 1
2022-11-29  7:06:22 0 [Note] InnoDB: Using SSE2 crc32 instructions
2022-11-29  7:06:22 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2022-11-29  7:06:22 0 [Note] InnoDB: Completed initialization of buffer pool
2022-11-29  7:06:22 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=313482
2022-11-29  7:06:22 0 [Warning] InnoDB: Are you sure you are using the right ib_logfiles to start up the database? Log sequence number in the ib_logfiles is 313482, less than the log sequence number in the first system tablespace file header, 658074.
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=264] with future log sequence number 362372
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=391] with future log sequence number 362372
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=289] with future log sequence number 627088
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=414] with future log sequence number 627088
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=286] with future log sequence number 627044
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=413] with future log sequence number 627044
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=285] with future log sequence number 627000
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=411] with future log sequence number 627000
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=284] with future log sequence number 626956
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=410] with future log sequence number 626956
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=283] with future log sequence number 626912
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=412] with future log sequence number 626912
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=282] with future log sequence number 626868
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=409] with future log sequence number 626868
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=281] with future log sequence number 626824
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=407] with future log sequence number 626824
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=280] with future log sequence number 626780
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=406] with future log sequence number 626780
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=279] with future log sequence number 626736
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=405] with future log sequence number 626736
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=278] with future log sequence number 626676
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=404] with future log sequence number 626676
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=277] with future log sequence number 626632
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=403] with future log sequence number 626632
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=275] with future log sequence number 626588
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=402] with future log sequence number 626588
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=274] with future log sequence number 626544
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=401] with future log sequence number 626544
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=273] with future log sequence number 626500
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=400] with future log sequence number 626500
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=272] with future log sequence number 626456
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=398] with future log sequence number 626456
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=271] with future log sequence number 626412
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=397] with future log sequence number 626412
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=270] with future log sequence number 626368
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=399] with future log sequence number 626368
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=269] with future log sequence number 626324
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=396] with future log sequence number 626324
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=268] with future log sequence number 626280
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=395] with future log sequence number 626280
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=267] with future log sequence number 626236
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=394] with future log sequence number 626236
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=266] with future log sequence number 626192
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=393] with future log sequence number 626192
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=265] with future log sequence number 626132
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=392] with future log sequence number 626132
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=264] with future log sequence number 626088
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=391] with future log sequence number 626088
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=262] with future log sequence number 626044
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=390] with future log sequence number 626044
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=261] with future log sequence number 626000
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=389] with future log sequence number 626000
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=260] with future log sequence number 625956
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=388] with future log sequence number 625956
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=258] with future log sequence number 625912
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=387] with future log sequence number 625912
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=257] with future log sequence number 625868
2022-11-29  7:06:22 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=386] with future log sequence number 625868
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 483095 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 607024 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 639664 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 639664 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 639703 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 639703 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 639742 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 639742 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 624659 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 624659 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=60] log sequence number 640070 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=325] log sequence number 640070 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=61] log sequence number 640109 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=326] log sequence number 640109 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=62] log sequence number 640148 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=327] log sequence number 640148 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=63] log sequence number 640187 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Page [page id: space=0, page number=328] log sequence number 640187 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:22 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=192] log sequence number 640231 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=329] log sequence number 640231 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=194] log sequence number 640319 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=331] log sequence number 640319 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=214] log sequence number 344856 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=351] log sequence number 344856 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=228] log sequence number 345268 is in the future! Current system log sequence number 313500.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-11-29  7:06:23 0 [ERROR] InnoDB: Page [page id: space=0, page number=365] log sequence number 345268 is in the future! Current system log sequence number 313500.
